id,lok_no,session_no,ministry,party_family,topic_id
LS17-S14-STARRED-164,17,14,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S14-STARRED-163,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-162,17,14,JAL SHAKTI,Unknown,0
LS17-S14-STARRED-161,17,14,NEW AND RENEWABLE ENERGY,Unknown,3
LS17-S14-STARRED-160,17,14,COAL,Unknown,7
LS17-S14-STARRED-159,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS17-S14-STARRED-158,17,14,MINES,Unknown,-1
LS17-S14-STARRED-157,17,14,COMMERCE AND INDUSTRY,Unknown,2
LS17-S14-STARRED-156,17,14,TEXTILES,Unknown,7
LS17-S14-STARRED-155,17,14,TEXTILES,Unknown,7
LS17-S14-STARRED-154,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-153,17,14,ATOMIC ENERGY,Unknown,20
LS17-S14-STARRED-152,17,14,TEXTILES,Unknown,7
LS17-S14-STARRED-151,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-150,17,14,COMMERCE AND INDUSTRY,Unknown,2
LS17-S14-STARRED-149,17,14,EARTH SCIENCES,Unknown,-1
LS17-S14-STARRED-148,17,14,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,-1
LS17-S14-STARRED-147,17,14,SCIENCE AND TECHNOLOGY,Unknown,-1
LS17-S14-STARRED-146,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS17-S14-STARRED-145,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-144,17,14,COMMERCE AND INDUSTRY,Unknown,10
LS17-S14-STARRED-143,17,14,COMMUNICATIONS,Unknown,-1
LS17-S14-STARRED-142,17,14,MINES,Unknown,6
LS17-S14-STARRED-141,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-140,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,22
LS17-S14-STARRED-139,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS17-S14-STARRED-138,17,14,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,16
LS17-S14-STARRED-137,17,14,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS17-S14-STARRED-136,17,14,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,4
LS17-S14-STARRED-135,17,14,COOPERATION,Unknown,2
LS17-S14-STARRED-134,17,14,HEAVY INDUSTRIES,Unknown,3
LS17-S14-STARRED-133,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S14-STARRED-132,17,14,HEAVY INDUSTRIES,Unknown,3
LS17-S14-STARRED-131,17,14,HOME AFFAIRS,Unknown,18
LS17-S14-STARRED-130,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,9
LS17-S14-STARRED-129,17,14,HEAVY INDUSTRIES,Unknown,-1
LS17-S14-STARRED-128,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S14-STARRED-127,17,14,HEAVY INDUSTRIES,Unknown,3
LS17-S14-STARRED-126,17,14,HOME AFFAIRS,Unknown,14
LS17-S14-STARRED-124,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,12
LS17-S14-STARRED-123,17,14,COOPERATION,Unknown,-1
LS17-S14-STARRED-122,17,14,RURAL DEVELOPMENT,Unknown,0
LS17-S14-STARRED-121,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S14-STARRED-120,17,14,Education,Unknown,-1
LS17-S14-STARRED-119,17,14,Education,Unknown,-1
LS17-S14-STARRED-118,17,14,Education,Unknown,-1
LS17-S14-STARRED-117,17,14,Education,Unknown,-1
LS17-S14-STARRED-116,17,14,Education,Unknown,-1
LS17-S14-STARRED-115,17,14,Education,Unknown,4
LS17-S14-STARRED-114,17,14,Education,Unknown,4
LS17-S14-STARRED-113,17,14,FINANCE,Unknown,0
LS17-S14-STARRED-112,17,14,Education,Unknown,4
LS17-S14-STARRED-111,17,14,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,-1
LS17-S14-STARRED-110,17,14,TOURISM,Unknown,6
LS17-S14-STARRED-109,17,14,TOURISM,Unknown,6
LS17-S14-STARRED-108,17,14,TRIBAL AFFAIRS,Unknown,6
LS17-S14-STARRED-107,17,14,TRIBAL AFFAIRS,Unknown,6
LS17-S14-STARRED-106,17,14,LABOUR AND EMPLOYMENT,Unknown,4
LS17-S14-STARRED-105,17,14,TRIBAL AFFAIRS,Unknown,6
LS17-S14-STARRED-104,17,14,CULTURE,Unknown,-1
LS17-S14-STARRED-103,17,14,Education,Unknown,-1
LS17-S14-STARRED-102,17,14,FINANCE,Unknown,-1
LS17-S14-STARRED-101,17,14,FINANCE,Unknown,12
LS17-S14-STARRED-100,17,14,CHEMICALS AND FERTILIZERS,Unknown,-1
LS17-S14-STARRED-99,17,14,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S14-STARRED-98,17,14,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S14-STARRED-97,17,14,EXTERNAL AFFAIRS,Unknown,2
LS17-S14-STARRED-96,17,14,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS17-S14-STARRED-95,17,14,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S14-STARRED-94,17,14,LAW AND JUSTICE,Unknown,13
LS17-S14-STARRED-93,17,14,WOMEN AND CHILD DEVELOPMENT,Unknown,0
LS17-S14-STARRED-92,17,14,EXTERNAL AFFAIRS,Unknown,-1
LS17-S14-STARRED-91,17,14,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S14-STARRED-90,17,14,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S14-STARRED-89,17,14,EXTERNAL AFFAIRS,Unknown,-1
LS17-S14-STARRED-88,17,14,HEALTH AND FAMILY WELFARE,Unknown,5
LS17-S14-STARRED-87,17,14,WOMEN AND CHILD DEVELOPMENT,Unknown,8
LS17-S14-STARRED-86,17,14,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S14-STARRED-85,17,14,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S14-STARRED-84,17,14,LAW AND JUSTICE,Unknown,13
LS17-S14-STARRED-83,17,14,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S14-STARRED-82,17,14,WOMEN AND CHILD DEVELOPMENT,Unknown,5
LS17-S14-STARRED-81,17,14,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S14-STARRED-80,17,14,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S14-STARRED-79,17,14,PETROLEUM AND NATURAL GAS,Unknown,3
LS17-S14-STARRED-78,17,14,JAL SHAKTI,Unknown,0
LS17-S14-STARRED-77,17,14,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS17-S14-STARRED-76,17,14,MINORITY AFFAIRS,Unknown,5
LS17-S14-STARRED-75,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-74,17,14,JAL SHAKTI,Unknown,0
LS17-S14-STARRED-73,17,14,PETROLEUM AND NATURAL GAS,Unknown,3
LS17-S14-STARRED-72,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-71,17,14,HOUSING AND URBAN AFFAIRS,Unknown,0
LS17-S14-STARRED-70,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-69,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-68,17,14,JAL SHAKTI,Unknown,-1
LS17-S14-STARRED-67,17,14,HOUSING AND URBAN AFFAIRS,Unknown,0
LS17-S14-STARRED-66,17,14,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S14-STARRED-65,17,14,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S14-STARRED-64,17,14,JAL SHAKTI,Unknown,16
LS17-S14-STARRED-63,17,14,JAL SHAKTI,Unknown,0
LS17-S14-STARRED-62,17,14,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS17-S14-STARRED-61,17,14,CIVIL AVIATION,Unknown,2
LS17-S14-STARRED-60,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-59,17,14,COMMERCE AND INDUSTRY,Unknown,6
LS17-S14-STARRED-58,17,14,MINES,Unknown,-1
LS17-S14-STARRED-57,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS17-S14-STARRED-56,17,14,COMMERCE AND INDUSTRY,Unknown,2
LS17-S14-STARRED-55,17,14,COAL,Unknown,7
LS17-S14-STARRED-54,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-53,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-52,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-51,17,14,COMMUNICATIONS,Unknown,10
LS17-S14-STARRED-50,17,14,TEXTILES,Unknown,7
LS17-S14-STARRED-49,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,-1
LS17-S14-STARRED-48,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-47,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-46,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-45,17,14,RAILWAYS,Unknown,1
LS17-S14-STARRED-44,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,22
LS17-S14-STARRED-43,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,10
LS17-S14-STARRED-42,17,14,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,-1
LS17-S14-STARRED-41,17,14,COAL,Unknown,7
LS17-S14-STARRED-40,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S14-STARRED-39,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS17-S14-STARRED-38,17,14,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS17-S14-STARRED-37,17,14,FOOD PROCESSING INDUSTRIES,Unknown,0
LS17-S14-STARRED-36,17,14,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,0
LS17-S14-STARRED-35,17,14,RURAL DEVELOPMENT,Unknown,-1
LS17-S14-STARRED-34,17,14,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS17-S14-STARRED-33,17,14,PANCHAYATI RAJ,Unknown,-1
LS17-S14-STARRED-32,17,14,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,6
LS17-S14-STARRED-31,17,14,RURAL DEVELOPMENT,Unknown,-1
LS17-S14-STARRED-30,17,14,RURAL DEVELOPMENT,Unknown,5
LS17-S14-STARRED-29,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS17-S14-STARRED-28,17,14,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,-1
LS17-S14-STARRED-27,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS17-S14-STARRED-26,17,14,COOPERATION,Unknown,4
LS17-S14-STARRED-25,17,14,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S14-STARRED-24,17,14,RURAL DEVELOPMENT,Unknown,1
LS17-S14-STARRED-23,17,14,RURAL DEVELOPMENT,Unknown,-1
LS17-S14-STARRED-22,17,14,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,4
LS17-S14-STARRED-21,17,14,COOPERATION,Unknown,-1
LS17-S14-STARRED-20,17,14,TOURISM,Unknown,6
LS17-S14-STARRED-19,17,14,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,0
LS17-S14-STARRED-18,17,14,FINANCE,Unknown,19
LS17-S14-STARRED-17,17,14,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,4
LS17-S14-STARRED-16,17,14,LABOUR AND EMPLOYMENT,Unknown,-1
LS17-S14-STARRED-15,17,14,Education,Unknown,4
LS17-S14-STARRED-14,17,14,CULTURE,Unknown,-1
LS17-S14-STARRED-13,17,14,CORPORATE AFFAIRS,Unknown,23
LS17-S14-STARRED-12,17,14,Education,Unknown,-1
LS17-S14-STARRED-11,17,14,Education,Unknown,-1
LS17-S14-STARRED-10,17,14,CULTURE,Unknown,-1
LS17-S14-STARRED-9,17,14,CORPORATE AFFAIRS,Unknown,-1
LS17-S14-STARRED-8,17,14,FINANCE,Unknown,12
LS17-S14-STARRED-7,17,14,FINANCE,Unknown,-1
LS17-S14-STARRED-6,17,14,Education,Unknown,4
LS17-S14-STARRED-5,17,14,LABOUR AND EMPLOYMENT,Unknown,5
LS17-S14-STARRED-4,17,14,LABOUR AND EMPLOYMENT,Unknown,8
LS17-S14-STARRED-3,17,14,Education,Unknown,4
LS17-S14-STARRED-2,17,14,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,-1
LS17-S14-STARRED-1,17,14,FINANCE,Unknown,0
LS17-S15-STARRED-120,17,15,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S15-STARRED-119,17,15,WOMEN AND CHILD DEVELOPMENT,Unknown,5
LS17-S15-STARRED-118,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-117,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-116,17,15,EXTERNAL AFFAIRS,Unknown,21
LS17-S15-STARRED-115,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-114,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-113,17,15,LAW AND JUSTICE,Unknown,13
LS17-S15-STARRED-112,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,11
LS17-S15-STARRED-111,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-110,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-109,17,15,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS17-S15-STARRED-108,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-107,17,15,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S15-STARRED-106,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-105,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-104,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-103,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-102,17,15,LAW AND JUSTICE,Unknown,13
LS17-S15-STARRED-101,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-100,17,15,CIVIL AVIATION,Unknown,2
LS17-S15-STARRED-99,17,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS17-S15-STARRED-98,17,15,HOUSING AND URBAN AFFAIRS,Unknown,-1
LS17-S15-STARRED-97,17,15,JAL SHAKTI,Unknown,0
LS17-S15-STARRED-96,17,15,JAL SHAKTI,Unknown,0
LS17-S15-STARRED-95,17,15,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,-1
LS17-S15-STARRED-94,17,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S15-STARRED-93,17,15,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,16
LS17-S15-STARRED-92,17,15,JAL SHAKTI,Unknown,0
LS17-S15-STARRED-91,17,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS17-S15-STARRED-90,17,15,POWER,Unknown,23
LS17-S15-STARRED-89,17,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S15-STARRED-88,17,15,CIVIL AVIATION,Unknown,2
LS17-S15-STARRED-87,17,15,CIVIL AVIATION,Unknown,2
LS17-S15-STARRED-86,17,15,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS17-S15-STARRED-85,17,15,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS17-S15-STARRED-84,17,15,HOUSING AND URBAN AFFAIRS,Unknown,0
LS17-S15-STARRED-83,17,15,"MICRO,SMALL AND MEDIUM ENTERPRISES",Unknown,16
LS17-S15-STARRED-82,17,15,CIVIL AVIATION,Unknown,2
LS17-S15-STARRED-81,17,15,PETROLEUM AND NATURAL GAS,Unknown,3
LS17-S15-STARRED-80,17,15,COMMERCE AND INDUSTRY,Unknown,2
LS17-S15-STARRED-79,17,15,TEXTILES,Unknown,7
LS17-S15-STARRED-78,17,15,TEXTILES,Unknown,0
LS17-S15-STARRED-77,17,15,COMMUNICATIONS,Unknown,-1
LS17-S15-STARRED-76,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-75,17,15,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,18
LS17-S15-STARRED-74,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-73,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-72,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-71,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-70,17,15,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,-1
LS17-S15-STARRED-69,17,15,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,10
LS17-S15-STARRED-68,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-67,17,15,COAL,Unknown,7
LS17-S15-STARRED-66,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-65,17,15,COMMERCE AND INDUSTRY,Unknown,2
LS17-S15-STARRED-64,17,15,SCIENCE AND TECHNOLOGY,Unknown,5
LS17-S15-STARRED-63,17,15,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,22
LS17-S15-STARRED-62,17,15,RAILWAYS,Unknown,1
LS17-S15-STARRED-61,17,15,COMMERCE AND INDUSTRY,Unknown,2
LS17-S15-STARRED-60,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-59,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,22
LS17-S15-STARRED-58,17,15,PANCHAYATI RAJ,Unknown,-1
LS17-S15-STARRED-57,17,15,HOME AFFAIRS,Unknown,14
LS17-S15-STARRED-56,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-55,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-54,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-53,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS17-S15-STARRED-52,17,15,FOOD PROCESSING INDUSTRIES,Unknown,-1
LS17-S15-STARRED-51,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-50,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-49,17,15,INFORMATION AND BROADCASTING,Unknown,-1
LS17-S15-STARRED-48,17,15,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,-1
LS17-S15-STARRED-47,17,15,COOPERATION,Unknown,13
LS17-S15-STARRED-46,17,15,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,15
LS17-S15-STARRED-45,17,15,COOPERATION,Unknown,6
LS17-S15-STARRED-44,17,15,COOPERATION,Unknown,-1
LS17-S15-STARRED-43,17,15,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS17-S15-STARRED-42,17,15,PANCHAYATI RAJ,Unknown,-1
LS17-S15-STARRED-41,17,15,HOME AFFAIRS,Unknown,9
LS17-S15-STARRED-40,17,15,Education,Unknown,4
LS17-S15-STARRED-39,17,15,FINANCE,Unknown,-1
LS17-S15-STARRED-38,17,15,FINANCE,Unknown,0
LS17-S15-STARRED-37,17,15,Education,Unknown,4
LS17-S15-STARRED-36,17,15,CULTURE,Unknown,6
LS17-S15-STARRED-35,17,15,Education,Unknown,4
LS17-S15-STARRED-34,17,15,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",Unknown,9
LS17-S15-STARRED-33,17,15,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,-1
LS17-S15-STARRED-32,17,15,CORPORATE AFFAIRS,Unknown,13
LS17-S15-STARRED-31,17,15,FINANCE,Unknown,-1
LS17-S15-STARRED-30,17,15,Education,Unknown,4
LS17-S15-STARRED-29,17,15,TRIBAL AFFAIRS,Unknown,6
LS17-S15-STARRED-28,17,15,TRIBAL AFFAIRS,Unknown,6
LS17-S15-STARRED-27,17,15,CORPORATE AFFAIRS,Unknown,-1
LS17-S15-STARRED-26,17,15,LABOUR AND EMPLOYMENT,Unknown,5
LS17-S15-STARRED-25,17,15,Education,Unknown,-1
LS17-S15-STARRED-24,17,15,FINANCE,Unknown,12
LS17-S15-STARRED-23,17,15,TRIBAL AFFAIRS,Unknown,6
LS17-S15-STARRED-22,17,15,FINANCE,Unknown,19
LS17-S15-STARRED-21,17,15,Education,Unknown,-1
LS17-S15-STARRED-20,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-19,17,15,EXTERNAL AFFAIRS,Unknown,4
LS17-S15-STARRED-18,17,15,HEALTH AND FAMILY WELFARE,Unknown,11
LS17-S15-STARRED-17,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-16,17,15,CHEMICALS AND FERTILIZERS,Unknown,-1
LS17-S15-STARRED-15,17,15,WOMEN AND CHILD DEVELOPMENT,Unknown,8
LS17-S15-STARRED-14,17,15,CHEMICALS AND FERTILIZERS,Unknown,0
LS17-S15-STARRED-13,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-12,17,15,HEALTH AND FAMILY WELFARE,Unknown,5
LS17-S15-STARRED-11,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-10,17,15,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS17-S15-STARRED-9,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-8,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-7,17,15,HEALTH AND FAMILY WELFARE,Unknown,-1
LS17-S15-STARRED-6,17,15,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS17-S15-STARRED-5,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS17-S15-STARRED-4,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-3,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-2,17,15,HEALTH AND FAMILY WELFARE,Unknown,8
LS17-S15-STARRED-1,17,15,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",Unknown,-1
LS18-S2-STARRED-280,18,2,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS18-S2-STARRED-279,18,2,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S2-STARRED-278,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-277,18,2,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS18-S2-STARRED-276,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-275,18,2,EXTERNAL AFFAIRS,Unknown,-1
LS18-S2-STARRED-274,18,2,"PORTS, SHIPPING AND WATERWAYS",Unknown,-1
LS18-S2-STARRED-273,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-272,18,2,CHEMICALS AND FERTILIZERS,Unknown,-1
LS18-S2-STARRED-271,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-270,18,2,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S2-STARRED-269,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-268,18,2,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S2-STARRED-267,18,2,HEALTH AND FAMILY WELFARE,Unknown,-1
LS18-S2-STARRED-266,18,2,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S2-STARRED-265,18,2,HEALTH AND FAMILY WELFARE,Unknown,-1
LS18-S2-STARRED-264,18,2,LAW AND JUSTICE,Unknown,6
LS18-S2-STARRED-263,18,2,EXTERNAL AFFAIRS,Unknown,21
LS18-S2-STARRED-262,18,2,LAW AND JUSTICE,Unknown,-1
LS18-S2-STARRED-261,18,2,LAW AND JUSTICE,Unknown,13
LS18-S2-STARRED-260,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-259,18,2,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S2-STARRED-258,18,2,JAL SHAKTI,Unknown,0
LS18-S2-STARRED-257,18,2,JAL SHAKTI,Unknown,-1
LS18-S2-STARRED-256,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-255,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-254,18,2,CIVIL AVIATION,Unknown,2
LS18-S2-STARRED-253,18,2,CIVIL AVIATION,Unknown,2
LS18-S2-STARRED-252,18,2,CIVIL AVIATION,Unknown,2
LS18-S2-STARRED-251,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-250,18,2,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS18-S2-STARRED-249,18,2,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S2-STARRED-248,18,2,FOOD PROCESSING INDUSTRIES,Unknown,-1
LS18-S2-STARRED-247,18,2,JAL SHAKTI,Unknown,-1
LS18-S2-STARRED-246,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-245,18,2,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,16
LS18-S2-STARRED-244,18,2,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S2-STARRED-243,18,2,JAL SHAKTI,Unknown,0
LS18-S2-STARRED-242,18,2,CIVIL AVIATION,Unknown,2
LS18-S2-STARRED-241,18,2,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,-1
LS18-S2-STARRED-240,18,2,RAILWAYS,Unknown,1
LS18-S2-STARRED-239,18,2,RAILWAYS,Unknown,1
LS18-S2-STARRED-238,18,2,SCIENCE AND TECHNOLOGY,Unknown,4
LS18-S2-STARRED-237,18,2,RAILWAYS,Unknown,1
LS18-S2-STARRED-236,18,2,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,0
LS18-S2-STARRED-235,18,2,PLANNING,Unknown,5
LS18-S2-STARRED-234,18,2,DEVELOPMENT OF NORTH EASTERN REGION,Unknown,-1
LS18-S2-STARRED-233,18,2,RAILWAYS,Unknown,1
LS18-S2-STARRED-232,18,2,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,18
LS18-S2-STARRED-231,18,2,MINES,Unknown,7
LS18-S2-STARRED-230,18,2,MINES,Unknown,7
LS18-S2-STARRED-229,18,2,COMMUNICATION,Unknown,-1
LS18-S2-STARRED-228,18,2,PLANNING,Unknown,5
