id,lok_no,session_no,party_family,ministry,sent_neg,sent_pos,sent_neu,sent_compound,sent_label
LS16-S15-STARRED-142,16,15,BJP,FINANCE,0.0,0.07,0.93,0.6486,positive
LS16-S15-STARRED-140,16,15,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0,1.0,0.0,neutral
LS16-S15-STARRED-138,16,15,Regional,DRINKING WATER AND SANITATION,0.0,0.097,0.903,0.8225,positive
LS16-S15-STARRED-136,16,15,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.04666666666666667,0.044000000000000004,0.9093333333333332,0.08456666666666668,positive
LS16-S15-STARRED-132,16,15,INC,RURAL DEVELOPMENT,0.0,0.103,0.897,0.7783,positive
LS16-S15-STARRED-129,16,15,BJP,CIVIL AVIATION,0.0,0.0235,0.9764999999999999,0.24695,positive
LS16-S15-STARRED-128,16,15,BJP,RURAL DEVELOPMENT,0.0,0.101,0.899,0.8074,positive
LS16-S15-STARRED-124,16,15,BJP,ROAD TRANSPORT AND HIGHWAYS,0.017,0.048,0.935,0.5719,positive
LS16-S15-STARRED-123,16,15,Regional,POWER,0.0,0.068,0.932,0.5423,positive
LS16-S15-STARRED-120,16,15,BJP,LAW AND JUSTICE,0.019,0.031,0.95,0.32655,positive
LS16-S15-STARRED-118,16,15,INC,RAILWAYS,0.067,0.056,0.877,-0.0516,adversarial
LS16-S15-STARRED-116,16,15,BJP,RAILWAYS,0.0,0.038,0.962,0.4404,positive
LS16-S15-STARRED-115,16,15,BJP,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.054,0.047,0.899,-0.2263,adversarial
LS16-S15-STARRED-113,16,15,BJP,COMMUNICATIONS,0.0,0.049,0.951,0.7346,positive
LS16-S15-STARRED-110,16,15,BJP,DEFENCE,0.011,0.157,0.832,0.9622,positive
LS16-S15-STARRED-108,16,15,INC,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.0,0.04,0.96,0.5574,positive
LS16-S15-STARRED-106,16,15,Regional,DEFENCE,0.014,0.2,0.786,0.9489,positive
LS16-S15-STARRED-103,16,15,BJP,ELECTRONICS AND INFORMATION TECHNOLOGY,0.0,0.129,0.871,0.9601,positive
LS16-S15-STARRED-101,16,15,Shiv Sena,RAILWAYS,0.0,0.0235,0.9764999999999999,0.2202,positive
LS16-S15-STARRED-100,16,15,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.044,0.956,0.5849,positive
LS16-S15-STARRED-98,16,15,BJP,CHEMICALS AND FERTILIZERS,0.067,0.016,0.917,-0.0030999999999999917,neutral
LS16-S15-STARRED-97,16,15,BJP,AGRICULTURE AND FARMERS WELFARE,0.07233333333333333,0.016333333333333335,0.9113333333333333,-0.40149999999999997,adversarial
LS16-S15-STARRED-95,16,15,BJP,AGRICULTURE AND FARMERS WELFARE,0.06133333333333333,0.03966666666666666,0.899,0.09616666666666666,positive
LS16-S15-STARRED-94,16,15,BJP,AGRICULTURE AND FARMERS WELFARE,0.04466666666666667,0.02033333333333333,0.935,0.1166,positive
LS16-S15-STARRED-92,16,15,Left,AGRICULTURE AND FARMERS WELFARE,0.11499999999999999,0.053,0.8316666666666667,-0.16606666666666667,adversarial
LS16-S15-STARRED-91,16,15,BJP,HOME AFFAIRS,0.119,0.049,0.832,-0.6249,adversarial
LS16-S15-STARRED-85,16,15,BJP,HOUSING AND URBAN AFFAIRS,0.0,0.06366666666666666,0.9363333333333334,0.21230000000000002,positive
LS16-S15-STARRED-84,16,15,Regional,AGRICULTURE AND FARMERS WELFARE,0.0,0.0,1.0,0.0,neutral
LS16-S15-STARRED-81,16,15,BJP,CHEMICALS AND FERTILIZERS,0.11833333333333333,0.02666666666666667,0.855,0.13476666666666667,positive
LS16-S15-STARRED-79,16,15,Shiv Sena,HUMAN RESOURCE DEVELOPMENT,0.072,0.053,0.875,-0.3961,adversarial
LS16-S15-STARRED-75,16,15,BJP,COMMERCE AND INDUSTRY,0.03675,0.01175,0.9514999999999999,0.05049999999999999,positive
LS16-S15-STARRED-73,16,15,Regional,COMMERCE AND INDUSTRY,0.04466666666666667,0.015,0.9403333333333334,-0.07386666666666668,adversarial
LS16-S15-STARRED-70,16,15,BJP,HUMAN RESOURCE DEVELOPMENT,0.021,0.027,0.952,0.1779,positive
LS16-S15-STARRED-69,16,15,INC,LABOUR AND EMPLOYMENT,0.055,0.096,0.849,0.5423,positive
LS16-S15-STARRED-68,16,15,BJP,PETROLEUM AND NATURAL GAS,0.0,0.0555,0.9445,0.45275,positive
LS16-S15-STARRED-67,16,15,SP,LABOUR AND EMPLOYMENT,0.013,0.1,0.887,0.916,positive
LS16-S15-STARRED-65,16,15,INC,HUMAN RESOURCE DEVELOPMENT,0.039,0.08,0.881,0.5574,positive
LS16-S15-STARRED-64,16,15,BJP,TRIBAL AFFAIRS,0.022,0.112,0.866,0.8658,positive
LS16-S15-STARRED-61,16,15,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.0365,0.9635,0.4201,positive
LS16-S15-STARRED-57,16,15,INC,FINANCE,0.059,0.078,0.862,0.5106,positive
LS16-S15-STARRED-54,16,15,Left,FINANCE,0.16075,0.0095,0.82975,-0.304825,adversarial
LS16-S15-STARRED-51,16,15,INC,FINANCE,0.048,0.075,0.877,0.5106,positive
LS16-S15-STARRED-50,16,15,BJP,WOMEN AND CHILD DEVELOPMENT,0.0,0.011000000000000001,0.989,0.1468,positive
LS16-S15-STARRED-49,16,15,BJP,FINANCE,0.005,0.0155,0.9795,0.23835,positive
LS16-S15-STARRED-48,16,15,BJP,HEALTH AND FAMILY WELFARE,0.012,0.05,0.938,0.7269,positive
LS16-S15-STARRED-42,16,15,Left,HEALTH AND FAMILY WELFARE,0.0,0.115,0.885,0.875,positive
LS16-S15-STARRED-40,16,15,Regional,DRINKING WATER AND SANITATION,0.0,0.1413333333333333,0.8586666666666667,0.5048666666666667,positive
LS16-S15-STARRED-38,16,15,BJP,ROAD TRANSPORT AND HIGHWAYS,0.06133333333333333,0.02033333333333333,0.9183333333333333,0.05943333333333334,positive
LS16-S15-STARRED-28,16,15,BJP,DRINKING WATER AND SANITATION,0.0,0.028,0.972,0.3404,positive
LS16-S15-STARRED-27,16,15,INC,CIVIL AVIATION,0.0,0.07633333333333332,0.9236666666666666,0.17253333333333334,positive
LS16-S15-STARRED-26,16,15,BJP,ROAD TRANSPORT AND HIGHWAYS,0.049,0.067,0.884,0.1779,positive
LS16-S15-STARRED-23,16,15,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0,1.0,0.0,neutral
LS16-S15-STARRED-21,16,15,BJP,YOUTH AFFAIRS AND SPORTS,0.04666666666666667,0.029666666666666664,0.9236666666666666,0.046433333333333326,neutral
LS16-S15-STARRED-19,16,15,BJP,RAILWAYS,0.0755,0.0355,0.889,-0.4216,adversarial
LS16-S15-STARRED-18,16,15,Left,EXTERNAL AFFAIRS,0.0,0.062,0.938,0.38915,positive
LS16-S15-STARRED-13,16,15,BJP,RAILWAYS,0.12333333333333334,0.023000000000000003,0.8536666666666667,0.0988,positive
LS16-S15-STARRED-10,16,15,BJP,DEFENCE,0.014666666666666666,0.06633333333333334,0.919,0.40953333333333336,positive
LS16-S15-STARRED-9,16,15,BJP,RAILWAYS,0.0255,0.0645,0.9099999999999999,0.43935,positive
LS16-S15-STARRED-8,16,15,BJP,COMMUNICATIONS,0.12933333333333333,0.021,0.8496666666666667,0.05943333333333334,positive
LS16-S15-STARRED-7,16,15,BJP,MINORITY AFFAIRS,0.0,0.067,0.933,0.6249,positive
LS16-S16-STARRED-397,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.043333333333333335,0.023000000000000003,0.934,0.14076666666666668,positive
LS16-S16-STARRED-394,16,16,BJP,HOME AFFAIRS,0.0,0.151,0.849,0.9062,positive
LS16-S16-STARRED-392,16,16,BJP,FOOD PROCESSING INDUSTRIES,0.0,0.101,0.899,0.7964,positive
LS16-S16-STARRED-391,16,16,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.11966666666666666,0.021333333333333333,0.859,-0.006333333333333339,neutral
LS16-S16-STARRED-389,16,16,BJP,HOME AFFAIRS,0.116,0.151,0.734,0.0982,positive
LS16-S16-STARRED-385,16,16,BJP,HOUSING AND URBAN AFFAIRS,0.27,0.016333333333333335,0.714,-0.3378333333333334,adversarial
LS16-S16-STARRED-384,16,16,BJP,HOME AFFAIRS,0.03,0.102,0.867,0.6597,positive
LS16-S16-STARRED-381,16,16,Regional,AGRICULTURE AND FARMERS WELFARE,0.055,0.042,0.903,-0.34,adversarial
LS16-S16-STARRED-377,16,16,BJP,STEEL,0.0,0.0205,0.9795,0.35015,positive
LS16-S16-STARRED-374,16,16,Regional,CULTURE,0.0,0.052,0.948,0.5719,positive
LS16-S16-STARRED-373,16,16,Regional,TRIBAL AFFAIRS,0.011,0.0625,0.9265,0.4375,positive
LS16-S16-STARRED-371,16,16,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.065,0.935,0.836,positive
LS16-S16-STARRED-367,16,16,BJP,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.029,0.115,0.856,0.7096,positive
LS16-S16-STARRED-365,16,16,INC,PETROLEUM AND NATURAL GAS,0.0,0.065,0.935,0.8038,positive
LS16-S16-STARRED-364,16,16,BJP,HUMAN RESOURCE DEVELOPMENT,0.011,0.03,0.9590000000000001,0.3335,positive
LS16-S16-STARRED-359,16,16,BJP,HEALTH AND FAMILY WELFARE,0.05,0.076,0.874,0.3612,positive
LS16-S16-STARRED-354,16,16,BJP,FINANCE,0.154,0.0245,0.8214999999999999,0.11195,positive
LS16-S16-STARRED-352,16,16,BJP,HEALTH AND FAMILY WELFARE,0.0,0.099,0.901,0.7003,positive
LS16-S16-STARRED-351,16,16,INC,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.032,0.968,0.3715,positive
LS16-S16-STARRED-349,16,16,Regional,FINANCE,0.0,0.105,0.895,0.743,positive
LS16-S16-STARRED-348,16,16,BJP,HEALTH AND FAMILY WELFARE,0.0,0.119,0.881,0.7184,positive
LS16-S16-STARRED-345,16,16,Regional,HEALTH AND FAMILY WELFARE,0.04,0.032,0.928,-0.2732,adversarial
LS16-S16-STARRED-344,16,16,BJP,FINANCE,0.0,0.054,0.946,0.5413,positive
LS16-S16-STARRED-341,16,16,INC,FINANCE,0.0,0.11,0.89,0.9034,positive
LS16-S16-STARRED-340,16,16,INC,RURAL DEVELOPMENT,0.0,0.119,0.881,0.8934,positive
LS16-S16-STARRED-339,16,16,INC,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.0,0.087,0.913,0.8225,positive
LS16-S16-STARRED-338,16,16,BJP,POWER,0.0,0.06266666666666666,0.9373333333333332,0.45050000000000007,positive
LS16-S16-STARRED-337,16,16,BJP,POWER,0.048,0.05,0.902,0.3182,positive
LS16-S16-STARRED-336,16,16,BJP,POWER,0.032,0.039,0.929,-0.0258,neutral
LS16-S16-STARRED-335,16,16,BJP,DRINKING WATER AND SANITATION,0.0,0.07,0.93,0.5994,positive
LS16-S16-STARRED-334,16,16,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.075,0.925,0.8689,positive
LS16-S16-STARRED-333,16,16,Shiv Sena,RURAL DEVELOPMENT,0.0,0.063,0.937,0.6808,positive
LS16-S16-STARRED-332,16,16,BJP,YOUTH AFFAIRS AND SPORTS,0.0,0.032,0.968,0.4404,positive
LS16-S16-STARRED-331,16,16,BJP,CIVIL AVIATION,0.0,0.033,0.967,0.4404,positive
LS16-S16-STARRED-326,16,16,BJP,RURAL DEVELOPMENT,0.036,0.054,0.91,0.1027,positive
LS16-S16-STARRED-325,16,16,INC,POWER,0.0,0.055,0.945,0.6597,positive
LS16-S16-STARRED-322,16,16,Regional,INFORMATION AND BROADCASTING,0.021,0.07,0.909,0.7184,positive
LS16-S16-STARRED-318,16,16,Regional,ELECTRONICS AND INFORMATION TECHNOLOGY,0.0,0.064,0.936,0.7096,positive
LS16-S16-STARRED-316,16,16,BJP,COMMUNICATIONS,0.027,0.088,0.885,0.7351,positive
LS16-S16-STARRED-315,16,16,BJP,COAL,0.02,0.135,0.846,0.9559,positive
LS16-S16-STARRED-314,16,16,BJP,LAW AND JUSTICE,0.0,0.09,0.91,0.8636,positive
LS16-S16-STARRED-313,16,16,Regional,LAW AND JUSTICE,0.0,0.042,0.958,0.44205,positive
LS16-S16-STARRED-310,16,16,INC,DEFENCE,0.02,0.053,0.927,0.30185,positive
LS16-S16-STARRED-307,16,16,Regional,STATISTICS AND PROGRAMME IMPLEMENTATION,0.064,0.042,0.894,-0.4019,adversarial
LS16-S16-STARRED-306,16,16,BJP,DEFENCE,0.015,0.195,0.79,0.9236,positive
LS16-S16-STARRED-305,16,16,BJP,LAW AND JUSTICE,0.0,0.135,0.865,0.873,positive
LS16-S16-STARRED-304,16,16,INC,LAW AND JUSTICE,0.1235,0.038,0.8385,0.10875000000000001,positive
LS16-S16-STARRED-302,16,16,BJP,DEFENCE,0.0,0.146,0.854,0.8455,positive
LS16-S16-STARRED-301,16,16,Regional,LAW AND JUSTICE,0.041,0.16,0.799,0.9278,positive
LS16-S16-STARRED-299,16,16,INC,AGRICULTURE AND FARMERS WELFARE,0.041749999999999995,0.0235,0.9345,0.010474999999999998,neutral
LS16-S16-STARRED-298,16,16,BJP,FOOD PROCESSING INDUSTRIES,0.0,0.111,0.889,0.8625,positive
LS16-S16-STARRED-297,16,16,Regional,AGRICULTURE AND FARMERS WELFARE,0.073,0.058,0.869,-0.2635,adversarial
LS16-S16-STARRED-296,16,16,BJP,HOUSING AND URBAN AFFAIRS,0.108,0.01,0.882,-0.05053333333333332,adversarial
LS16-S16-STARRED-295,16,16,BJP,CHEMICALS AND FERTILIZERS,0.0,0.034,0.966,0.36345,positive
LS16-S16-STARRED-294,16,16,Regional,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.033,0.1,0.867,0.8671,positive
LS16-S16-STARRED-291,16,16,Regional,HOME AFFAIRS,0.048,0.073,0.879,0.3182,positive
LS16-S16-STARRED-290,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.06,0.022333333333333334,0.918,-0.11463333333333332,adversarial
LS16-S16-STARRED-284,16,16,Left,AGRICULTURE AND FARMERS WELFARE,0.03933333333333333,0.018666666666666668,0.9420000000000001,0.06343333333333334,positive
LS16-S16-STARRED-283,16,16,BJP,HOME AFFAIRS,0.048,0.044,0.908,0.1779,positive
LS16-S16-STARRED-281,16,16,INC,HOME AFFAIRS,0.039,0.076,0.886,0.743,positive
LS16-S16-STARRED-277,16,16,INC,HUMAN RESOURCE DEVELOPMENT,0.0,0.067,0.933,0.8555,positive
LS16-S16-STARRED-276,16,16,BJP,LABOUR AND EMPLOYMENT,0.0,0.104,0.896,0.8807,positive
LS16-S16-STARRED-275,16,16,INC,CULTURE,0.07033333333333333,0.027333333333333334,0.9023333333333334,0.12366666666666666,positive
LS16-S16-STARRED-273,16,16,BJP,CULTURE,0.0,0.064,0.936,0.4939,positive
LS16-S16-STARRED-267,16,16,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.089,0.911,0.7569,positive
LS16-S16-STARRED-266,16,16,Regional,LABOUR AND EMPLOYMENT,0.0,0.015,0.985,0.24695,positive
LS16-S16-STARRED-263,16,16,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.08,0.92,0.8689,positive
LS16-S16-STARRED-261,16,16,BJP,COMMERCE AND INDUSTRY,0.07133333333333333,0.016999999999999998,0.9116666666666666,-0.2622,adversarial
LS16-S16-STARRED-259,16,16,BJP,HEALTH AND FAMILY WELFARE,0.048,0.152,0.8,0.8885,positive
LS16-S16-STARRED-255,16,16,Regional,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.034,0.039,0.927,-0.1027,adversarial
LS16-S16-STARRED-254,16,16,BJP,HEALTH AND FAMILY WELFARE,0.0,0.147,0.853,0.8658,positive
LS16-S16-STARRED-250,16,16,BJP,FINANCE,0.0,0.173,0.827,0.9001,positive
LS16-S16-STARRED-248,16,16,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.026,0.115,0.859,0.8316,positive
LS16-S16-STARRED-245,16,16,Regional,FINANCE,0.0,0.054,0.946,0.5413,positive
LS16-S16-STARRED-244,16,16,INC,FINANCE,0.046,0.058,0.896,0.1451,positive
LS16-S16-STARRED-243,16,16,BJP,HEALTH AND FAMILY WELFARE,0.0,0.083,0.917,0.7096,positive
LS16-S16-STARRED-239,16,16,INC,ROAD TRANSPORT AND HIGHWAYS,0.04,0.037333333333333336,0.9226666666666667,0.23809999999999998,positive
LS16-S16-STARRED-234,16,16,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.021,0.078,0.901,0.4504,positive
LS16-S16-STARRED-233,16,16,BJP,RURAL DEVELOPMENT,0.0075,0.0485,0.9445,0.38225,positive
LS16-S16-STARRED-232,16,16,BJP,SHIPPING,0.012666666666666666,0.022000000000000002,0.9653333333333333,0.040733333333333344,neutral
LS16-S16-STARRED-231,16,16,BJP,POWER,0.0,0.077,0.923,0.4939,positive
LS16-S16-STARRED-230,16,16,BJP,TEXTILES,0.0,0.0235,0.9764999999999999,0.2202,positive
LS16-S16-STARRED-229,16,16,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.036,0.964,0.4939,positive
LS16-S16-STARRED-228,16,16,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.0,0.118,0.882,0.9081,positive
LS16-S16-STARRED-227,16,16,BJP,RURAL DEVELOPMENT,0.023,0.063,0.914,0.4201,positive
LS16-S16-STARRED-226,16,16,BJP,POWER,0.0,0.063,0.937,0.4404,positive
LS16-S16-STARRED-225,16,16,INC,DRINKING WATER AND SANITATION,0.021,0.054,0.925,0.5423,positive
LS16-S16-STARRED-222,16,16,BJP,POWER,0.0,0.138,0.862,0.9062,positive
LS16-S16-STARRED-218,16,16,BJP,RAILWAYS,0.0,0.037,0.963,0.4404,positive
LS16-S16-STARRED-215,16,16,INC,RAILWAYS,0.092,0.108,0.8,0.0,neutral
LS16-S16-STARRED-213,16,16,BJP,RAILWAYS,0.064,0.066,0.87,-0.1779,adversarial
LS16-S16-STARRED-211,16,16,BJP,LAW AND JUSTICE,0.0105,0.045,0.9445,0.45805,positive
LS16-S16-STARRED-210,16,16,RJD,COAL,0.013,0.027,0.96,0.3612,positive
LS16-S16-STARRED-209,16,16,BJP,LAW AND JUSTICE,0.027,0.174,0.799,0.9141,positive
LS16-S16-STARRED-208,16,16,BJP,EARTH SCIENCES,0.219,0.0105,0.7705,-0.03484999999999999,neutral
LS16-S16-STARRED-207,16,16,BJP,DEVELOPMENT OF NORTH EASTERN REGION,0.05466666666666667,0.016,0.9293333333333332,-0.002066666666666661,neutral
LS16-S16-STARRED-204,16,16,BJP,DEFENCE,0.013,0.095,0.892,0.7739,positive
LS16-S16-STARRED-203,16,16,BJP,COMMUNICATIONS,0.0,0.055,0.9450000000000001,0.3953,positive
LS16-S16-STARRED-202,16,16,INC,STATISTICS AND PROGRAMME IMPLEMENTATION,0.013,0.04,0.9465,0.401,positive
LS16-S16-STARRED-199,16,16,INC,CULTURE,0.0,0.03233333333333333,0.9676666666666667,0.30333333333333334,positive
LS16-S16-STARRED-197,16,16,BJP,TRIBAL AFFAIRS,0.102,0.0335,0.865,0.055400000000000005,positive
LS16-S16-STARRED-196,16,16,BJP,LABOUR AND EMPLOYMENT,0.03,0.062,0.908,0.646,positive
LS16-S16-STARRED-194,16,16,Shiv Sena,TOURISM,0.0,0.075,0.925,0.6908,positive
LS16-S16-STARRED-192,16,16,BJP,PETROLEUM AND NATURAL GAS,0.0,0.079,0.921,0.7735,positive
LS16-S16-STARRED-189,16,16,BJP,HUMAN RESOURCE DEVELOPMENT,0.006,0.0515,0.9425,0.44035,positive
LS16-S16-STARRED-187,16,16,BJP,PETROLEUM AND NATURAL GAS,0.0125,0.081,0.9065000000000001,0.55805,positive
LS16-S16-STARRED-186,16,16,Shiv Sena,CULTURE,0.018,0.036,0.946,0.2553,positive
LS16-S16-STARRED-181,16,16,TDP,TOURISM,0.0,0.015,0.985,0.2202,positive
LS16-S16-STARRED-180,16,16,Left,HEALTH AND FAMILY WELFARE,0.027,0.137,0.836,0.8779,positive
LS16-S16-STARRED-178,16,16,BJP,HEALTH AND FAMILY WELFARE,0.0,0.039,0.9610000000000001,0.27065,positive
LS16-S16-STARRED-175,16,16,JDU,FINANCE,0.13,0.009666666666666667,0.8603333333333333,-0.3758666666666666,adversarial
LS16-S16-STARRED-172,16,16,INC,HEALTH AND FAMILY WELFARE,0.0,0.148,0.852,0.8807,positive
LS16-S16-STARRED-171,16,16,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.0,0.095,0.905,0.875,positive
LS16-S16-STARRED-169,16,16,BJP,FINANCE,0.006,0.05475000000000001,0.9392499999999999,0.281325,positive
LS16-S16-STARRED-166,16,16,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.141,0.031,0.828,-0.9442,adversarial
LS16-S16-STARRED-163,16,16,BJP,HEALTH AND FAMILY WELFARE,0.063,0.12,0.816,0.7003,positive
LS16-S16-STARRED-161,16,16,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.065,0.935,0.7184,positive
LS16-S16-STARRED-159,16,16,BJP,PANCHAYATI RAJ,0.0,0.051,0.949,0.4404,positive
LS16-S16-STARRED-157,16,16,RJD,RURAL DEVELOPMENT,0.0,0.057,0.943,0.6486,positive
LS16-S16-STARRED-156,16,16,INC,INFORMATION AND BROADCASTING,0.069,0.117,0.815,0.6369,positive
LS16-S16-STARRED-155,16,16,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.0,0.048,0.952,0.7964,positive
LS16-S16-STARRED-154,16,16,Regional,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.062,0.055,0.883,-0.1725,adversarial
LS16-S16-STARRED-150,16,16,BJP,CIVIL AVIATION,0.0,0.091,0.909,0.7003,positive
LS16-S16-STARRED-149,16,16,BJP,CIVIL AVIATION,0.092,0.079,0.829,0.22710000000000002,positive
LS16-S16-STARRED-148,16,16,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.035,0.0285,0.9365,0.1332,positive
LS16-S16-STARRED-147,16,16,BJP,DRINKING WATER AND SANITATION,0.026,0.092,0.882,0.7184,positive
LS16-S16-STARRED-146,16,16,Shiv Sena,ROAD TRANSPORT AND HIGHWAYS,0.024,0.03,0.945,0.1531,positive
LS16-S16-STARRED-145,16,16,BJP,YOUTH AFFAIRS AND SPORTS,0.0195,0.019,0.9615,-0.01715,neutral
LS16-S16-STARRED-143,16,16,Regional,POWER,0.0215,0.093,0.8855,0.3861,positive
LS16-S16-STARRED-140,16,16,BJP,STATISTICS AND PROGRAMME IMPLEMENTATION,0.0,0.0185,0.9815,0.24695,positive
LS16-S16-STARRED-139,16,16,Regional,DEVELOPMENT OF NORTH EASTERN REGION,0.024,0.056,0.92,0.4939,positive
LS16-S16-STARRED-138,16,16,BJP,ELECTRONICS AND INFORMATION TECHNOLOGY,0.111,0.065,0.825,-0.802,adversarial
LS16-S16-STARRED-135,16,16,BJP,ELECTRONICS AND INFORMATION TECHNOLOGY,0.0,0.11699999999999999,0.883,0.32774000000000003,positive
LS16-S16-STARRED-134,16,16,INC,EXTERNAL AFFAIRS,0.028,0.0475,0.925,0.31975,positive
LS16-S16-STARRED-132,16,16,BJP,EXTERNAL AFFAIRS,0.031,0.02,0.9490000000000001,-0.26335,adversarial
LS16-S16-STARRED-130,16,16,BJP,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.0,0.107,0.893,0.8126,positive
LS16-S16-STARRED-128,16,16,BJP,LAW AND JUSTICE,0.0,0.078,0.922,0.7925,positive
LS16-S16-STARRED-122,16,16,INC,DEFENCE,0.015,0.131,0.855,0.8918,positive
LS16-S16-STARRED-121,16,16,INC,COMMUNICATIONS,0.035,0.056,0.91,0.3612,positive
LS16-S16-STARRED-120,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.03933333333333333,0.028999999999999998,0.9316666666666666,0.12366666666666666,positive
LS16-S16-STARRED-119,16,16,INC,AGRICULTURE AND FARMERS WELFARE,0.114,0.081,0.804,-0.7506,adversarial
LS16-S16-STARRED-118,16,16,BJP,SOCIAL JUSTICE AND EMPOWERMENT,0.0,0.0965,0.9035,0.8431,positive
LS16-S16-STARRED-117,16,16,INC,AGRICULTURE AND FARMERS WELFARE,0.0045,0.022,0.9735,0.38585,positive
LS16-S16-STARRED-116,16,16,BJP,SOCIAL JUSTICE AND EMPOWERMENT,0.0,0.104,0.896,0.8374,positive
LS16-S16-STARRED-115,16,16,BJP,HOUSING AND URBAN AFFAIRS,0.22566666666666668,0.012333333333333333,0.762,-0.31493333333333334,adversarial
LS16-S16-STARRED-113,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.03933333333333333,0.011000000000000001,0.9496666666666668,-0.002066666666666661,neutral
LS16-S16-STARRED-111,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.059,0.941,0.7269,positive
LS16-S16-STARRED-110,16,16,BJP,HOUSING AND URBAN AFFAIRS,0.0,0.0,1.0,0.0,neutral
LS16-S16-STARRED-109,16,16,BJP,AGRICULTURE AND FARMERS WELFARE,0.050333333333333334,0.009666666666666667,0.9400000000000001,-0.1831,adversarial
LS16-S16-STARRED-108,16,16,BJP,SOCIAL JUSTICE AND EMPOWERMENT,0.009,0.03,0.9613333333333333,0.25103333333333333,positive
LS16-S16-STARRED-97,16,16,BJP,TRIBAL AFFAIRS,0.0,0.023,0.977,0.4404,positive
LS16-S16-STARRED-96,16,16,INC,COMMERCE AND INDUSTRY,0.048999999999999995,0.024666666666666667,0.9263333333333333,0.1325333333333333,positive
LS16-S16-STARRED-95,16,16,BJP,COMMERCE AND INDUSTRY,0.078,0.083,0.839,-0.1027,adversarial
LS16-S16-STARRED-93,16,16,Regional,HUMAN RESOURCE DEVELOPMENT,0.0,0.052333333333333336,0.9476666666666667,0.35910000000000003,positive
LS16-S16-STARRED-89,16,16,BJP,COMMERCE AND INDUSTRY,0.03675,0.0235,0.93975,0.09625,positive
LS16-S16-STARRED-88,16,16,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.025,0.052,0.923,0.2023,positive
LS16-S16-STARRED-87,16,16,BJP,LABOUR AND EMPLOYMENT,0.17733333333333334,0.08933333333333333,0.7330000000000001,0.157,positive
LS16-S16-STARRED-83,16,16,BJP,COMMERCE AND INDUSTRY,0.0,0.0,1.0,0.0,neutral
LS16-S16-STARRED-82,16,16,BJP,COMMERCE AND INDUSTRY,0.0,0.06,0.94,0.7096,positive
LS16-S16-STARRED-75,16,16,BJP,FINANCE,0.072,0.133,0.796,0.6486,positive
LS16-S16-STARRED-73,16,16,TDP,CORPORATE AFFAIRS,0.049,0.118,0.833,0.7351,positive
LS16-S16-STARRED-70,16,16,BJP,FINANCE,0.0,0.052,0.948,0.4939,positive
LS16-S16-STARRED-66,16,16,BJP,CORPORATE AFFAIRS,0.0,0.097,0.903,0.7506,positive
LS16-S16-STARRED-64,16,16,BJP,FINANCE,0.02,0.036,0.943,0.3818,positive
LS16-S16-STARRED-61,16,16,Regional,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.036,0.039,0.926,0.1027,positive
